db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6H7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6H8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6H9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I1|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6I9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6J1|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6J2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6J6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6J9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6K0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6K2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6K4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6K5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6K6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6L2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6L6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6N1|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6N2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6N3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6N4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6P5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6Q5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6R0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6R0|protein|GO_0045087|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6R2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6R9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6S0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6S2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6S4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6S5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6S6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6S9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6T6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6T7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6T8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6U4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6V5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6W5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6X5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6Y3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B6Y9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B700|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A075B706|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|A0A075B734|protein|GO_0071918|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WSX0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WSY4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WSY6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WSZ0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WSZ9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WT01|protein|GO_0002250|biological_process|9606
"[""PMID:12682246""]"|IEP|involved_in|"[""involved_in""]"|A0A087WT01|protein|GO_0006955|biological_process|9606
"[""PMID:12682246""]"|IEP|involved_in|"[""involved_in""]"|A0A087WT01|protein|GO_0050830|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WT02|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WT03|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|A0A087WTH5|protein|GO_0098915|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A087WUV0|protein|GO_0006355|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WV62|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087WW87|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|A0A087WXM9|protein|GO_0007060|biological_process|9606
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|A0A087WXM9|protein|GO_0010789|biological_process|9606
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|A0A087WXM9|protein|GO_0016321|biological_process|9606
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|A0A087WXM9|protein|GO_0045143|biological_process|9606
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|A0A087WXM9|protein|GO_0051754|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A087WZK3|protein|GO_0006355|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087X0K7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A087X0M5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A087X1C1|protein|GO_0007015|biological_process|9606
"[""PMID:15051713""]"|IDA|involved_in|"[""involved_in""]"|A0A087X1C5|protein|GO_0006805|biological_process|9606
"[""PMID:15051713""]"|IDA|involved_in|"[""involved_in""]"|A0A087X1C5|protein|GO_0042178|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A096LNP1|protein|GO_0042742|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A096LNP1|protein|GO_0045087|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A096LP49|protein|GO_0034453|biological_process|9606
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|A0A096LP55|protein|GO_1902600|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A096LPK9|protein|GO_0007186|biological_process|9606
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|A0A096LPK9|protein|GO_0050911|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MRZ7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MRZ8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MRZ9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS00|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS01|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS02|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS03|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS04|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS05|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS06|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS14|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MS15|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT36|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT70|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT76|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT78|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT87|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT89|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MT94|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MTA4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A0MTA7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYC5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYD4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYG2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYG3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYJ7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYK1|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYK4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYK6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0A6YYK7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1T7|protein|GO_0007178|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1U3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1U4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1U4|protein|GO_0045087|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1U6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1U7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1V0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1V1|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1V2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1V6|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1V7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1X5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1X8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1Y8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1Y9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J1Z2|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J200|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J234|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J235|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J237|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J238|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J240|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J241|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J244|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J245|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J248|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J249|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J262|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J263|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J264|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J265|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J266|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J268|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J271|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J272|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J273|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J274|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J275|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J276|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J277|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J279|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J280|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J2D9|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J2E0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J2F0|protein|GO_0006986|biological_process|9606
"[""PMID:31653868""]"|IMP|involved_in|"[""involved_in""]"|A0A0B4J2F0|protein|GO_1900101|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0B4J2H0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH24|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH25|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH26|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH27|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH27|protein|GO_0045087|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH28|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH28|protein|GO_0045087|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH29|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH30|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH31|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH32|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH33|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH34|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH35|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH36|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH38|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH39|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH41|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH42|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH43|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH55|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH59|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH62|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH67|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH68|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH69|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH72|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0C4DH73|protein|GO_0002250|biological_process|9606
"[""PMID:30468456""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0001649|biological_process|9606
"[""PMID:29983246""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0006357|biological_process|9606
"[""PMID:25738459""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0032147|biological_process|9606
"[""PMID:31081069""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0033687|biological_process|9606
"[""PMID:25738459""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0043610|biological_process|9606
"[""PMID:33554779""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0048630|biological_process|9606
"[""PMID:33554779""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0071902|biological_process|9606
"[""PMID:25738459""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_0072522|biological_process|9606
"[""PMID:33554779""]"|IDA|involved_in|"[""involved_in""]"|A0A0C5B5G6|protein|GO_2001145|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JMD5|protein|GO_0008284|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JMD5|protein|GO_0043066|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JMD5|protein|GO_0045596|biological_process|9606
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JMD5|protein|GO_0045892|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JMI3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JNH3|protein|GO_0007186|biological_process|9606
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JNH3|protein|GO_0050911|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0G2JS06|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YVY3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YWP8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YWX3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YX06|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YX35|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YX75|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YXA8|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YXG5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YXM7|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YXX1|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0J9YXY3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0K0K1A3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0K0K1A5|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0K0K1B3|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0K0K1C0|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0K0K1C4|protein|GO_0002250|biological_process|9606
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|A0A0K0K1D8|protein|GO_0002250|biological_process|9606
